"","value","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","Direction"
"833",11263.75976,-11,-10,-5,-14,309.5016371,-20,-16,-15,-18,-10,-4,-6,-15,-18,-11,-8,-12,-15,-24,-12,"Down"
"834",11248.75976,-15,-11,-10,-5,-14,309.5016371,-20,-16,-15,-18,-10,-4,-6,-15,-18,-11,-8,-12,-15,-24,"Down"
"835",11242.75976,-6,-15,-11,-10,-5,-14,309.5016371,-20,-16,-15,-18,-10,-4,-6,-15,-18,-11,-8,-12,-15,"Down"
"836",11221.75976,-21,-6,-15,-11,-10,-5,-14,309.5016371,-20,-16,-15,-18,-10,-4,-6,-15,-18,-11,-8,-12,"Down"
"837",11200.75976,-21,-21,-6,-15,-11,-10,-5,-14,309.5016371,-20,-16,-15,-18,-10,-4,-6,-15,-18,-11,-8,"Down"
"838",11187.75976,-13,-21,-21,-6,-15,-11,-10,-5,-14,309.5016371,-20,-16,-15,-18,-10,-4,-6,-15,-18,-11,"Down"
"839",11181.75976,-6,-13,-21,-21,-6,-15,-11,-10,-5,-14,309.5016371,-20,-16,-15,-18,-10,-4,-6,-15,-18,"Down"
"840",11166.75976,-15,-6,-13,-21,-21,-6,-15,-11,-10,-5,-14,309.5016371,-20,-16,-15,-18,-10,-4,-6,-15,"Down"
"841",11147.75976,-19,-15,-6,-13,-21,-21,-6,-15,-11,-10,-5,-14,309.5016371,-20,-16,-15,-18,-10,-4,-6,"Down"
"842",11142.75976,-5,-19,-15,-6,-13,-21,-21,-6,-15,-11,-10,-5,-14,309.5016371,-20,-16,-15,-18,-10,-4,"Down"
"843",11141.75976,-1,-5,-19,-15,-6,-13,-21,-21,-6,-15,-11,-10,-5,-14,309.5016371,-20,-16,-15,-18,-10,"Down"
"844",11125.75976,-16,-1,-5,-19,-15,-6,-13,-21,-21,-6,-15,-11,-10,-5,-14,309.5016371,-20,-16,-15,-18,"Down"
"845",11116.75976,-9,-16,-1,-5,-19,-15,-6,-13,-21,-21,-6,-15,-11,-10,-5,-14,309.5016371,-20,-16,-15,"Down"
"846",11091.75976,-25,-9,-16,-1,-5,-19,-15,-6,-13,-21,-21,-6,-15,-11,-10,-5,-14,309.5016371,-20,-16,"Down"
"847",11077.75976,-14,-25,-9,-16,-1,-5,-19,-15,-6,-13,-21,-21,-6,-15,-11,-10,-5,-14,309.5016371,-20,"Down"
"848",11057.75976,-20,-14,-25,-9,-16,-1,-5,-19,-15,-6,-13,-21,-21,-6,-15,-11,-10,-5,-14,309.5016371,"Down"
"849",11051.75976,-6,-20,-14,-25,-9,-16,-1,-5,-19,-15,-6,-13,-21,-21,-6,-15,-11,-10,-5,-14,"Down"
"850",11029.75976,-22,-6,-20,-14,-25,-9,-16,-1,-5,-19,-15,-6,-13,-21,-21,-6,-15,-11,-10,-5,"Down"
"851",11008.75976,-21,-22,-6,-20,-14,-25,-9,-16,-1,-5,-19,-15,-6,-13,-21,-21,-6,-15,-11,-10,"Down"
"852",10973.75976,-35,-21,-22,-6,-20,-14,-25,-9,-16,-1,-5,-19,-15,-6,-13,-21,-21,-6,-15,-11,"Down"
"853",10954.75976,-19,-35,-21,-22,-6,-20,-14,-25,-9,-16,-1,-5,-19,-15,-6,-13,-21,-21,-6,-15,"Down"
"854",10942.75976,-12,-19,-35,-21,-22,-6,-20,-14,-25,-9,-16,-1,-5,-19,-15,-6,-13,-21,-21,-6,"Down"
"855",10937.75976,-5,-12,-19,-35,-21,-22,-6,-20,-14,-25,-9,-16,-1,-5,-19,-15,-6,-13,-21,-21,"Down"
"856",10924.75976,-13,-5,-12,-19,-35,-21,-22,-6,-20,-14,-25,-9,-16,-1,-5,-19,-15,-6,-13,-21,"Down"
"857",10911.75976,-13,-13,-5,-12,-19,-35,-21,-22,-6,-20,-14,-25,-9,-16,-1,-5,-19,-15,-6,-13,"Down"
"858",10896.75976,-15,-13,-13,-5,-12,-19,-35,-21,-22,-6,-20,-14,-25,-9,-16,-1,-5,-19,-15,-6,"Down"
"859",10877.75976,-19,-15,-13,-13,-5,-12,-19,-35,-21,-22,-6,-20,-14,-25,-9,-16,-1,-5,-19,-15,"Down"
"860",11195.79176,318.0319988,-19,-15,-13,-13,-5,-12,-19,-35,-21,-22,-6,-20,-14,-25,-9,-16,-1,-5,-19,"Up"
"861",11161.79176,-34,318.0319988,-19,-15,-13,-13,-5,-12,-19,-35,-21,-22,-6,-20,-14,-25,-9,-16,-1,-5,"Down"
"862",11152.79176,-9,-34,318.0319988,-19,-15,-13,-13,-5,-12,-19,-35,-21,-22,-6,-20,-14,-25,-9,-16,-1,"Down"
"863",11503.72723,350.9354779,-9,-34,318.0319988,-19,-15,-13,-13,-5,-12,-19,-35,-21,-22,-6,-20,-14,-25,-9,-16,"Up"
"864",11492.72723,-11,350.9354779,-9,-34,318.0319988,-19,-15,-13,-13,-5,-12,-19,-35,-21,-22,-6,-20,-14,-25,-9,"Down"
"865",11475.72723,-17,-11,350.9354779,-9,-34,318.0319988,-19,-15,-13,-13,-5,-12,-19,-35,-21,-22,-6,-20,-14,-25,"Down"
"866",11461.72723,-14,-17,-11,350.9354779,-9,-34,318.0319988,-19,-15,-13,-13,-5,-12,-19,-35,-21,-22,-6,-20,-14,"Down"
"867",11457.72723,-4,-14,-17,-11,350.9354779,-9,-34,318.0319988,-19,-15,-13,-13,-5,-12,-19,-35,-21,-22,-6,-20,"Down"
"868",11443.72723,-14,-4,-14,-17,-11,350.9354779,-9,-34,318.0319988,-19,-15,-13,-13,-5,-12,-19,-35,-21,-22,-6,"Down"
"869",11427.72723,-16,-14,-4,-14,-17,-11,350.9354779,-9,-34,318.0319988,-19,-15,-13,-13,-5,-12,-19,-35,-21,-22,"Down"
"870",11398.72723,-29,-16,-14,-4,-14,-17,-11,350.9354779,-9,-34,318.0319988,-19,-15,-13,-13,-5,-12,-19,-35,-21,"Down"
"871",11387.72723,-11,-29,-16,-14,-4,-14,-17,-11,350.9354779,-9,-34,318.0319988,-19,-15,-13,-13,-5,-12,-19,-35,"Down"
"872",11384.72723,-3,-11,-29,-16,-14,-4,-14,-17,-11,350.9354779,-9,-34,318.0319988,-19,-15,-13,-13,-5,-12,-19,"Down"
"873",11366.72723,-18,-3,-11,-29,-16,-14,-4,-14,-17,-11,350.9354779,-9,-34,318.0319988,-19,-15,-13,-13,-5,-12,"Down"
"874",11343.72723,-23,-18,-3,-11,-29,-16,-14,-4,-14,-17,-11,350.9354779,-9,-34,318.0319988,-19,-15,-13,-13,-5,"Down"
"875",11685.92182,342.194581,-23,-18,-3,-11,-29,-16,-14,-4,-14,-17,-11,350.9354779,-9,-34,318.0319988,-19,-15,-13,-13,"Up"
"876",11666.92182,-19,342.194581,-23,-18,-3,-11,-29,-16,-14,-4,-14,-17,-11,350.9354779,-9,-34,318.0319988,-19,-15,-13,"Down"
"877",11654.92182,-12,-19,342.194581,-23,-18,-3,-11,-29,-16,-14,-4,-14,-17,-11,350.9354779,-9,-34,318.0319988,-19,-15,"Down"
"878",11641.92182,-13,-12,-19,342.194581,-23,-18,-3,-11,-29,-16,-14,-4,-14,-17,-11,350.9354779,-9,-34,318.0319988,-19,"Down"
"879",11630.92182,-11,-13,-12,-19,342.194581,-23,-18,-3,-11,-29,-16,-14,-4,-14,-17,-11,350.9354779,-9,-34,318.0319988,"Down"
"880",11628.92182,-2,-11,-13,-12,-19,342.194581,-23,-18,-3,-11,-29,-16,-14,-4,-14,-17,-11,350.9354779,-9,-34,"Down"
"881",11620.92182,-8,-2,-11,-13,-12,-19,342.194581,-23,-18,-3,-11,-29,-16,-14,-4,-14,-17,-11,350.9354779,-9,"Down"
"882",11600.92182,-20,-8,-2,-11,-13,-12,-19,342.194581,-23,-18,-3,-11,-29,-16,-14,-4,-14,-17,-11,350.9354779,"Down"
"883",11588.92182,-12,-20,-8,-2,-11,-13,-12,-19,342.194581,-23,-18,-3,-11,-29,-16,-14,-4,-14,-17,-11,"Down"
"884",11564.92182,-24,-12,-20,-8,-2,-11,-13,-12,-19,342.194581,-23,-18,-3,-11,-29,-16,-14,-4,-14,-17,"Down"
"885",11529.92182,-35,-24,-12,-20,-8,-2,-11,-13,-12,-19,342.194581,-23,-18,-3,-11,-29,-16,-14,-4,-14,"Down"
"886",11509.92182,-20,-35,-24,-12,-20,-8,-2,-11,-13,-12,-19,342.194581,-23,-18,-3,-11,-29,-16,-14,-4,"Down"
"887",11502.92182,-7,-20,-35,-24,-12,-20,-8,-2,-11,-13,-12,-19,342.194581,-23,-18,-3,-11,-29,-16,-14,"Down"
"888",11500.92182,-2,-7,-20,-35,-24,-12,-20,-8,-2,-11,-13,-12,-19,342.194581,-23,-18,-3,-11,-29,-16,"Down"
"889",11483.92182,-17,-2,-7,-20,-35,-24,-12,-20,-8,-2,-11,-13,-12,-19,342.194581,-23,-18,-3,-11,-29,"Down"
"890",11468.92182,-15,-17,-2,-7,-20,-35,-24,-12,-20,-8,-2,-11,-13,-12,-19,342.194581,-23,-18,-3,-11,"Down"
"891",11453.92182,-15,-15,-17,-2,-7,-20,-35,-24,-12,-20,-8,-2,-11,-13,-12,-19,342.194581,-23,-18,-3,"Down"
"892",11443.92182,-10,-15,-15,-17,-2,-7,-20,-35,-24,-12,-20,-8,-2,-11,-13,-12,-19,342.194581,-23,-18,"Down"
"893",11425.92182,-18,-10,-15,-15,-17,-2,-7,-20,-35,-24,-12,-20,-8,-2,-11,-13,-12,-19,342.194581,-23,"Down"
"894",11410.92182,-15,-18,-10,-15,-15,-17,-2,-7,-20,-35,-24,-12,-20,-8,-2,-11,-13,-12,-19,342.194581,"Down"
"895",11394.92182,-16,-15,-18,-10,-15,-15,-17,-2,-7,-20,-35,-24,-12,-20,-8,-2,-11,-13,-12,-19,"Down"
"896",11385.92182,-9,-16,-15,-18,-10,-15,-15,-17,-2,-7,-20,-35,-24,-12,-20,-8,-2,-11,-13,-12,"Down"
"897",11385.92182,0,-9,-16,-15,-18,-10,-15,-15,-17,-2,-7,-20,-35,-24,-12,-20,-8,-2,-11,-13,"Up"
"898",11375.92182,-10,0,-9,-16,-15,-18,-10,-15,-15,-17,-2,-7,-20,-35,-24,-12,-20,-8,-2,-11,"Down"
"899",11363.92182,-12,-10,0,-9,-16,-15,-18,-10,-15,-15,-17,-2,-7,-20,-35,-24,-12,-20,-8,-2,"Down"
"900",11343.92182,-20,-12,-10,0,-9,-16,-15,-18,-10,-15,-15,-17,-2,-7,-20,-35,-24,-12,-20,-8,"Down"
"901",11330.92182,-13,-20,-12,-10,0,-9,-16,-15,-18,-10,-15,-15,-17,-2,-7,-20,-35,-24,-12,-20,"Down"
"902",11322.92182,-8,-13,-20,-12,-10,0,-9,-16,-15,-18,-10,-15,-15,-17,-2,-7,-20,-35,-24,-12,"Down"
"903",11686.92182,364,-8,-13,-20,-12,-10,0,-9,-16,-15,-18,-10,-15,-15,-17,-2,-7,-20,-35,-24,"Up"
"904",11676.92182,-10,364,-8,-13,-20,-12,-10,0,-9,-16,-15,-18,-10,-15,-15,-17,-2,-7,-20,-35,"Down"
"905",11661.92182,-15,-10,364,-8,-13,-20,-12,-10,0,-9,-16,-15,-18,-10,-15,-15,-17,-2,-7,-20,"Down"
"906",11644.92182,-17,-15,-10,364,-8,-13,-20,-12,-10,0,-9,-16,-15,-18,-10,-15,-15,-17,-2,-7,"Down"
"907",11620.92182,-24,-17,-15,-10,364,-8,-13,-20,-12,-10,0,-9,-16,-15,-18,-10,-15,-15,-17,-2,"Down"
"908",11595.92182,-25,-24,-17,-15,-10,364,-8,-13,-20,-12,-10,0,-9,-16,-15,-18,-10,-15,-15,-17,"Down"
"909",11584.92182,-11,-25,-24,-17,-15,-10,364,-8,-13,-20,-12,-10,0,-9,-16,-15,-18,-10,-15,-15,"Down"
"910",11552.92182,-32,-11,-25,-24,-17,-15,-10,364,-8,-13,-20,-12,-10,0,-9,-16,-15,-18,-10,-15,"Down"
"911",11542.92182,-10,-32,-11,-25,-24,-17,-15,-10,364,-8,-13,-20,-12,-10,0,-9,-16,-15,-18,-10,"Down"
"912",11525.92182,-17,-10,-32,-11,-25,-24,-17,-15,-10,364,-8,-13,-20,-12,-10,0,-9,-16,-15,-18,"Down"
"913",11508.92182,-17,-17,-10,-32,-11,-25,-24,-17,-15,-10,364,-8,-13,-20,-12,-10,0,-9,-16,-15,"Down"
"914",11499.92182,-9,-17,-17,-10,-32,-11,-25,-24,-17,-15,-10,364,-8,-13,-20,-12,-10,0,-9,-16,"Down"
"915",11485.92182,-14,-9,-17,-17,-10,-32,-11,-25,-24,-17,-15,-10,364,-8,-13,-20,-12,-10,0,-9,"Down"
"916",11478.92182,-7,-14,-9,-17,-17,-10,-32,-11,-25,-24,-17,-15,-10,364,-8,-13,-20,-12,-10,0,"Down"
"917",11466.92182,-12,-7,-14,-9,-17,-17,-10,-32,-11,-25,-24,-17,-15,-10,364,-8,-13,-20,-12,-10,"Down"
"918",11449.92182,-17,-12,-7,-14,-9,-17,-17,-10,-32,-11,-25,-24,-17,-15,-10,364,-8,-13,-20,-12,"Down"
"919",11439.92182,-10,-17,-12,-7,-14,-9,-17,-17,-10,-32,-11,-25,-24,-17,-15,-10,364,-8,-13,-20,"Down"
"920",11429.92182,-10,-10,-17,-12,-7,-14,-9,-17,-17,-10,-32,-11,-25,-24,-17,-15,-10,364,-8,-13,"Down"
"921",11410.92182,-19,-10,-10,-17,-12,-7,-14,-9,-17,-17,-10,-32,-11,-25,-24,-17,-15,-10,364,-8,"Down"
"922",11382.92182,-28,-19,-10,-10,-17,-12,-7,-14,-9,-17,-17,-10,-32,-11,-25,-24,-17,-15,-10,364,"Down"
"923",11366.92182,-16,-28,-19,-10,-10,-17,-12,-7,-14,-9,-17,-17,-10,-32,-11,-25,-24,-17,-15,-10,"Down"
"924",11359.92182,-7,-16,-28,-19,-10,-10,-17,-12,-7,-14,-9,-17,-17,-10,-32,-11,-25,-24,-17,-15,"Down"
"925",11354.92182,-5,-7,-16,-28,-19,-10,-10,-17,-12,-7,-14,-9,-17,-17,-10,-32,-11,-25,-24,-17,"Down"
"926",11346.92182,-8,-5,-7,-16,-28,-19,-10,-10,-17,-12,-7,-14,-9,-17,-17,-10,-32,-11,-25,-24,"Down"
"927",11336.92182,-10,-8,-5,-7,-16,-28,-19,-10,-10,-17,-12,-7,-14,-9,-17,-17,-10,-32,-11,-25,"Down"
"928",11321.92182,-15,-10,-8,-5,-7,-16,-28,-19,-10,-10,-17,-12,-7,-14,-9,-17,-17,-10,-32,-11,"Down"
"929",11310.92182,-11,-15,-10,-8,-5,-7,-16,-28,-19,-10,-10,-17,-12,-7,-14,-9,-17,-17,-10,-32,"Down"
"930",11298.92182,-12,-11,-15,-10,-8,-5,-7,-16,-28,-19,-10,-10,-17,-12,-7,-14,-9,-17,-17,-10,"Down"
"931",11282.92182,-16,-12,-11,-15,-10,-8,-5,-7,-16,-28,-19,-10,-10,-17,-12,-7,-14,-9,-17,-17,"Down"
"932",11253.92182,-29,-16,-12,-11,-15,-10,-8,-5,-7,-16,-28,-19,-10,-10,-17,-12,-7,-14,-9,-17,"Down"
"933",11238.92182,-15,-29,-16,-12,-11,-15,-10,-8,-5,-7,-16,-28,-19,-10,-10,-17,-12,-7,-14,-9,"Down"
"934",11216.92182,-22,-15,-29,-16,-12,-11,-15,-10,-8,-5,-7,-16,-28,-19,-10,-10,-17,-12,-7,-14,"Down"
"935",11204.92182,-12,-22,-15,-29,-16,-12,-11,-15,-10,-8,-5,-7,-16,-28,-19,-10,-10,-17,-12,-7,"Down"
"936",11199.92182,-5,-12,-22,-15,-29,-16,-12,-11,-15,-10,-8,-5,-7,-16,-28,-19,-10,-10,-17,-12,"Down"
"937",11182.92182,-17,-5,-12,-22,-15,-29,-16,-12,-11,-15,-10,-8,-5,-7,-16,-28,-19,-10,-10,-17,"Down"
"938",11159.92182,-23,-17,-5,-12,-22,-15,-29,-16,-12,-11,-15,-10,-8,-5,-7,-16,-28,-19,-10,-10,"Down"
"939",11142.92182,-17,-23,-17,-5,-12,-22,-15,-29,-16,-12,-11,-15,-10,-8,-5,-7,-16,-28,-19,-10,"Down"
"940",11097.92182,-45,-17,-23,-17,-5,-12,-22,-15,-29,-16,-12,-11,-15,-10,-8,-5,-7,-16,-28,-19,"Down"
"941",11460.92182,363,-45,-17,-23,-17,-5,-12,-22,-15,-29,-16,-12,-11,-15,-10,-8,-5,-7,-16,-28,"Up"
"942",11437.92182,-23,363,-45,-17,-23,-17,-5,-12,-22,-15,-29,-16,-12,-11,-15,-10,-8,-5,-7,-16,"Down"
"943",11424.92182,-13,-23,363,-45,-17,-23,-17,-5,-12,-22,-15,-29,-16,-12,-11,-15,-10,-8,-5,-7,"Down"
"944",11398.92182,-26,-13,-23,363,-45,-17,-23,-17,-5,-12,-22,-15,-29,-16,-12,-11,-15,-10,-8,-5,"Down"
"945",11382.92182,-16,-26,-13,-23,363,-45,-17,-23,-17,-5,-12,-22,-15,-29,-16,-12,-11,-15,-10,-8,"Down"
"946",11848.92182,466,-16,-26,-13,-23,363,-45,-17,-23,-17,-5,-12,-22,-15,-29,-16,-12,-11,-15,-10,"Up"
"947",11845.92182,-3,466,-16,-26,-13,-23,363,-45,-17,-23,-17,-5,-12,-22,-15,-29,-16,-12,-11,-15,"Down"
"948",11830.92182,-15,-3,466,-16,-26,-13,-23,363,-45,-17,-23,-17,-5,-12,-22,-15,-29,-16,-12,-11,"Down"
"949",11816.92182,-14,-15,-3,466,-16,-26,-13,-23,363,-45,-17,-23,-17,-5,-12,-22,-15,-29,-16,-12,"Down"
"950",11800.92182,-16,-14,-15,-3,466,-16,-26,-13,-23,363,-45,-17,-23,-17,-5,-12,-22,-15,-29,-16,"Down"
"951",11789.92182,-11,-16,-14,-15,-3,466,-16,-26,-13,-23,363,-45,-17,-23,-17,-5,-12,-22,-15,-29,"Down"
"952",11766.92182,-23,-11,-16,-14,-15,-3,466,-16,-26,-13,-23,363,-45,-17,-23,-17,-5,-12,-22,-15,"Down"
"953",11751.92182,-15,-23,-11,-16,-14,-15,-3,466,-16,-26,-13,-23,363,-45,-17,-23,-17,-5,-12,-22,"Down"
"954",11734.92182,-17,-15,-23,-11,-16,-14,-15,-3,466,-16,-26,-13,-23,363,-45,-17,-23,-17,-5,-12,"Down"
"955",11707.92182,-27,-17,-15,-23,-11,-16,-14,-15,-3,466,-16,-26,-13,-23,363,-45,-17,-23,-17,-5,"Down"
"956",11700.92182,-7,-27,-17,-15,-23,-11,-16,-14,-15,-3,466,-16,-26,-13,-23,363,-45,-17,-23,-17,"Down"
"957",11681.92182,-19,-7,-27,-17,-15,-23,-11,-16,-14,-15,-3,466,-16,-26,-13,-23,363,-45,-17,-23,"Down"
"958",11657.92182,-24,-19,-7,-27,-17,-15,-23,-11,-16,-14,-15,-3,466,-16,-26,-13,-23,363,-45,-17,"Down"
"959",11637.92182,-20,-24,-19,-7,-27,-17,-15,-23,-11,-16,-14,-15,-3,466,-16,-26,-13,-23,363,-45,"Down"
"960",11623.92182,-14,-20,-24,-19,-7,-27,-17,-15,-23,-11,-16,-14,-15,-3,466,-16,-26,-13,-23,363,"Down"
"961",11612.92182,-11,-14,-20,-24,-19,-7,-27,-17,-15,-23,-11,-16,-14,-15,-3,466,-16,-26,-13,-23,"Down"
"962",11599.92182,-13,-11,-14,-20,-24,-19,-7,-27,-17,-15,-23,-11,-16,-14,-15,-3,466,-16,-26,-13,"Down"
"963",11579.92182,-20,-13,-11,-14,-20,-24,-19,-7,-27,-17,-15,-23,-11,-16,-14,-15,-3,466,-16,-26,"Down"
"964",11566.92182,-13,-20,-13,-11,-14,-20,-24,-19,-7,-27,-17,-15,-23,-11,-16,-14,-15,-3,466,-16,"Down"
"965",11560.92182,-6,-13,-20,-13,-11,-14,-20,-24,-19,-7,-27,-17,-15,-23,-11,-16,-14,-15,-3,466,"Down"
"966",11554.92182,-6,-6,-13,-20,-13,-11,-14,-20,-24,-19,-7,-27,-17,-15,-23,-11,-16,-14,-15,-3,"Down"
"967",11535.92182,-19,-6,-6,-13,-20,-13,-11,-14,-20,-24,-19,-7,-27,-17,-15,-23,-11,-16,-14,-15,"Down"
"968",11515.92182,-20,-19,-6,-6,-13,-20,-13,-11,-14,-20,-24,-19,-7,-27,-17,-15,-23,-11,-16,-14,"Down"
"969",11513.92182,-2,-20,-19,-6,-6,-13,-20,-13,-11,-14,-20,-24,-19,-7,-27,-17,-15,-23,-11,-16,"Down"
"970",11501.92182,-12,-2,-20,-19,-6,-6,-13,-20,-13,-11,-14,-20,-24,-19,-7,-27,-17,-15,-23,-11,"Down"
"971",11484.92182,-17,-12,-2,-20,-19,-6,-6,-13,-20,-13,-11,-14,-20,-24,-19,-7,-27,-17,-15,-23,"Down"
"972",11472.92182,-12,-17,-12,-2,-20,-19,-6,-6,-13,-20,-13,-11,-14,-20,-24,-19,-7,-27,-17,-15,"Down"
"973",11462.92182,-10,-12,-17,-12,-2,-20,-19,-6,-6,-13,-20,-13,-11,-14,-20,-24,-19,-7,-27,-17,"Down"
"974",11450.92182,-12,-10,-12,-17,-12,-2,-20,-19,-6,-6,-13,-20,-13,-11,-14,-20,-24,-19,-7,-27,"Down"
"975",11443.92182,-7,-12,-10,-12,-17,-12,-2,-20,-19,-6,-6,-13,-20,-13,-11,-14,-20,-24,-19,-7,"Down"
"976",11433.92182,-10,-7,-12,-10,-12,-17,-12,-2,-20,-19,-6,-6,-13,-20,-13,-11,-14,-20,-24,-19,"Down"
"977",11426.92182,-7,-10,-7,-12,-10,-12,-17,-12,-2,-20,-19,-6,-6,-13,-20,-13,-11,-14,-20,-24,"Down"
"978",11420.92182,-6,-7,-10,-7,-12,-10,-12,-17,-12,-2,-20,-19,-6,-6,-13,-20,-13,-11,-14,-20,"Down"
"979",11392.92182,-28,-6,-7,-10,-7,-12,-10,-12,-17,-12,-2,-20,-19,-6,-6,-13,-20,-13,-11,-14,"Down"
"980",11383.92182,-9,-28,-6,-7,-10,-7,-12,-10,-12,-17,-12,-2,-20,-19,-6,-6,-13,-20,-13,-11,"Down"
"981",11357.92182,-26,-9,-28,-6,-7,-10,-7,-12,-10,-12,-17,-12,-2,-20,-19,-6,-6,-13,-20,-13,"Down"
"982",11336.92182,-21,-26,-9,-28,-6,-7,-10,-7,-12,-10,-12,-17,-12,-2,-20,-19,-6,-6,-13,-20,"Down"
"983",11332.92182,-4,-21,-26,-9,-28,-6,-7,-10,-7,-12,-10,-12,-17,-12,-2,-20,-19,-6,-6,-13,"Down"
"984",11328.92182,-4,-4,-21,-26,-9,-28,-6,-7,-10,-7,-12,-10,-12,-17,-12,-2,-20,-19,-6,-6,"Down"
"985",11678.90163,349.9798111,-4,-4,-21,-26,-9,-28,-6,-7,-10,-7,-12,-10,-12,-17,-12,-2,-20,-19,-6,"Up"
"986",11656.90163,-22,349.9798111,-4,-4,-21,-26,-9,-28,-6,-7,-10,-7,-12,-10,-12,-17,-12,-2,-20,-19,"Down"
"987",11650.90163,-6,-22,349.9798111,-4,-4,-21,-26,-9,-28,-6,-7,-10,-7,-12,-10,-12,-17,-12,-2,-20,"Down"
"988",11636.90163,-14,-6,-22,349.9798111,-4,-4,-21,-26,-9,-28,-6,-7,-10,-7,-12,-10,-12,-17,-12,-2,"Down"
"989",11614.90163,-22,-14,-6,-22,349.9798111,-4,-4,-21,-26,-9,-28,-6,-7,-10,-7,-12,-10,-12,-17,-12,"Down"
"990",11587.90163,-27,-22,-14,-6,-22,349.9798111,-4,-4,-21,-26,-9,-28,-6,-7,-10,-7,-12,-10,-12,-17,"Down"
"991",11573.90163,-14,-27,-22,-14,-6,-22,349.9798111,-4,-4,-21,-26,-9,-28,-6,-7,-10,-7,-12,-10,-12,"Down"
"992",11554.90163,-19,-14,-27,-22,-14,-6,-22,349.9798111,-4,-4,-21,-26,-9,-28,-6,-7,-10,-7,-12,-10,"Down"
"993",11524.90163,-30,-19,-14,-27,-22,-14,-6,-22,349.9798111,-4,-4,-21,-26,-9,-28,-6,-7,-10,-7,-12,"Down"
"994",11507.90163,-17,-30,-19,-14,-27,-22,-14,-6,-22,349.9798111,-4,-4,-21,-26,-9,-28,-6,-7,-10,-7,"Down"
"995",11481.90163,-26,-17,-30,-19,-14,-27,-22,-14,-6,-22,349.9798111,-4,-4,-21,-26,-9,-28,-6,-7,-10,"Down"
"996",11466.90163,-15,-26,-17,-30,-19,-14,-27,-22,-14,-6,-22,349.9798111,-4,-4,-21,-26,-9,-28,-6,-7,"Down"
"997",11462.90163,-4,-15,-26,-17,-30,-19,-14,-27,-22,-14,-6,-22,349.9798111,-4,-4,-21,-26,-9,-28,-6,"Down"
"998",11446.90163,-16,-4,-15,-26,-17,-30,-19,-14,-27,-22,-14,-6,-22,349.9798111,-4,-4,-21,-26,-9,-28,"Down"
"999",11435.90163,-11,-16,-4,-15,-26,-17,-30,-19,-14,-27,-22,-14,-6,-22,349.9798111,-4,-4,-21,-26,-9,"Down"
"1000",11422.90163,-13,-11,-16,-4,-15,-26,-17,-30,-19,-14,-27,-22,-14,-6,-22,349.9798111,-4,-4,-21,-26,"Down"
"1001",11403.90163,-19,-13,-11,-16,-4,-15,-26,-17,-30,-19,-14,-27,-22,-14,-6,-22,349.9798111,-4,-4,-21,"Down"
"1002",11382.90163,-21,-19,-13,-11,-16,-4,-15,-26,-17,-30,-19,-14,-27,-22,-14,-6,-22,349.9798111,-4,-4,"Down"
"1003",11366.90163,-16,-21,-19,-13,-11,-16,-4,-15,-26,-17,-30,-19,-14,-27,-22,-14,-6,-22,349.9798111,-4,"Down"
"1004",11347.90163,-19,-16,-21,-19,-13,-11,-16,-4,-15,-26,-17,-30,-19,-14,-27,-22,-14,-6,-22,349.9798111,"Down"
"1005",11322.90163,-25,-19,-16,-21,-19,-13,-11,-16,-4,-15,-26,-17,-30,-19,-14,-27,-22,-14,-6,-22,"Down"
"1006",11313.90163,-9,-25,-19,-16,-21,-19,-13,-11,-16,-4,-15,-26,-17,-30,-19,-14,-27,-22,-14,-6,"Down"
"1007",11293.90163,-20,-9,-25,-19,-16,-21,-19,-13,-11,-16,-4,-15,-26,-17,-30,-19,-14,-27,-22,-14,"Down"
"1008",11278.90163,-15,-20,-9,-25,-19,-16,-21,-19,-13,-11,-16,-4,-15,-26,-17,-30,-19,-14,-27,-22,"Down"
"1009",11263.90163,-15,-15,-20,-9,-25,-19,-16,-21,-19,-13,-11,-16,-4,-15,-26,-17,-30,-19,-14,-27,"Down"
"1010",11248.90163,-15,-15,-15,-20,-9,-25,-19,-16,-21,-19,-13,-11,-16,-4,-15,-26,-17,-30,-19,-14,"Down"
"1011",11244.90163,-4,-15,-15,-15,-20,-9,-25,-19,-16,-21,-19,-13,-11,-16,-4,-15,-26,-17,-30,-19,"Down"
"1012",11226.90163,-18,-4,-15,-15,-15,-20,-9,-25,-19,-16,-21,-19,-13,-11,-16,-4,-15,-26,-17,-30,"Down"
"1013",11212.90163,-14,-18,-4,-15,-15,-15,-20,-9,-25,-19,-16,-21,-19,-13,-11,-16,-4,-15,-26,-17,"Down"
"1014",11183.90163,-29,-14,-18,-4,-15,-15,-15,-20,-9,-25,-19,-16,-21,-19,-13,-11,-16,-4,-15,-26,"Down"
"1015",11177.90163,-6,-29,-14,-18,-4,-15,-15,-15,-20,-9,-25,-19,-16,-21,-19,-13,-11,-16,-4,-15,"Down"
"1016",11166.90163,-11,-6,-29,-14,-18,-4,-15,-15,-15,-20,-9,-25,-19,-16,-21,-19,-13,-11,-16,-4,"Down"
"1017",11149.90163,-17,-11,-6,-29,-14,-18,-4,-15,-15,-15,-20,-9,-25,-19,-16,-21,-19,-13,-11,-16,"Down"
