"","value","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","Direction"
"1616",11911.43124,-2,-2,-2,0,0,0,-5,0,-4,-3,-3,-4,0,0,-3,-2,-5,-7,-4,-8,"Down"
"1617",11911.43124,0,-2,-2,-2,0,0,0,-5,0,-4,-3,-3,-4,0,0,-3,-2,-5,-7,-4,"Up"
"1618",11911.43124,0,0,-2,-2,-2,0,0,0,-5,0,-4,-3,-3,-4,0,0,-3,-2,-5,-7,"Up"
"1619",11911.43124,0,0,0,-2,-2,-2,0,0,0,-5,0,-4,-3,-3,-4,0,0,-3,-2,-5,"Up"
"1620",11971.43124,60,0,0,0,-2,-2,-2,0,0,0,-5,0,-4,-3,-3,-4,0,0,-3,-2,"Up"
"1621",11969.43124,-2,60,0,0,0,-2,-2,-2,0,0,0,-5,0,-4,-3,-3,-4,0,0,-3,"Down"
"1622",12031.43124,62,-2,60,0,0,0,-2,-2,-2,0,0,0,-5,0,-4,-3,-3,-4,0,0,"Up"
"1623",12031.43124,0,62,-2,60,0,0,0,-2,-2,-2,0,0,0,-5,0,-4,-3,-3,-4,0,"Up"
"1624",12029.43124,-2,0,62,-2,60,0,0,0,-2,-2,-2,0,0,0,-5,0,-4,-3,-3,-4,"Down"
"1625",12025.43124,-4,-2,0,62,-2,60,0,0,0,-2,-2,-2,0,0,0,-5,0,-4,-3,-3,"Down"
"1626",12022.43124,-3,-4,-2,0,62,-2,60,0,0,0,-2,-2,-2,0,0,0,-5,0,-4,-3,"Down"
"1627",12021.43124,-1,-3,-4,-2,0,62,-2,60,0,0,0,-2,-2,-2,0,0,0,-5,0,-4,"Down"
"1628",12097.21943,75.78818811,-1,-3,-4,-2,0,62,-2,60,0,0,0,-2,-2,-2,0,0,0,-5,0,"Up"
"1629",12095.21943,-2,75.78818811,-1,-3,-4,-2,0,62,-2,60,0,0,0,-2,-2,-2,0,0,0,-5,"Down"
"1630",12092.21943,-3,-2,75.78818811,-1,-3,-4,-2,0,62,-2,60,0,0,0,-2,-2,-2,0,0,0,"Down"
"1631",12089.21943,-3,-3,-2,75.78818811,-1,-3,-4,-2,0,62,-2,60,0,0,0,-2,-2,-2,0,0,"Down"
"1632",12085.21943,-4,-3,-3,-2,75.78818811,-1,-3,-4,-2,0,62,-2,60,0,0,0,-2,-2,-2,0,"Down"
"1633",12081.21943,-4,-4,-3,-3,-2,75.78818811,-1,-3,-4,-2,0,62,-2,60,0,0,0,-2,-2,-2,"Down"
"1634",12076.21943,-5,-4,-4,-3,-3,-2,75.78818811,-1,-3,-4,-2,0,62,-2,60,0,0,0,-2,-2,"Down"
"1635",12076.21943,0,-5,-4,-4,-3,-3,-2,75.78818811,-1,-3,-4,-2,0,62,-2,60,0,0,0,-2,"Up"
"1636",12188.52753,112.3080972,0,-5,-4,-4,-3,-3,-2,75.78818811,-1,-3,-4,-2,0,62,-2,60,0,0,0,"Up"
"1637",12184.52753,-4,112.3080972,0,-5,-4,-4,-3,-3,-2,75.78818811,-1,-3,-4,-2,0,62,-2,60,0,0,"Down"
"1638",12182.52753,-2,-4,112.3080972,0,-5,-4,-4,-3,-3,-2,75.78818811,-1,-3,-4,-2,0,62,-2,60,0,"Down"
"1639",12175.52753,-7,-2,-4,112.3080972,0,-5,-4,-4,-3,-3,-2,75.78818811,-1,-3,-4,-2,0,62,-2,60,"Down"
"1640",12173.52753,-2,-7,-2,-4,112.3080972,0,-5,-4,-4,-3,-3,-2,75.78818811,-1,-3,-4,-2,0,62,-2,"Down"
"1641",12171.52753,-2,-2,-7,-2,-4,112.3080972,0,-5,-4,-4,-3,-3,-2,75.78818811,-1,-3,-4,-2,0,62,"Down"
"1642",12170.52753,-1,-2,-2,-7,-2,-4,112.3080972,0,-5,-4,-4,-3,-3,-2,75.78818811,-1,-3,-4,-2,0,"Down"
"1643",12168.52753,-2,-1,-2,-2,-7,-2,-4,112.3080972,0,-5,-4,-4,-3,-3,-2,75.78818811,-1,-3,-4,-2,"Down"
"1644",12166.52753,-2,-2,-1,-2,-2,-7,-2,-4,112.3080972,0,-5,-4,-4,-3,-3,-2,75.78818811,-1,-3,-4,"Down"
"1645",12163.52753,-3,-2,-2,-1,-2,-2,-7,-2,-4,112.3080972,0,-5,-4,-4,-3,-3,-2,75.78818811,-1,-3,"Down"
"1646",12163.52753,0,-3,-2,-2,-1,-2,-2,-7,-2,-4,112.3080972,0,-5,-4,-4,-3,-3,-2,75.78818811,-1,"Up"
"1647",12160.52753,-3,0,-3,-2,-2,-1,-2,-2,-7,-2,-4,112.3080972,0,-5,-4,-4,-3,-3,-2,75.78818811,"Down"
"1648",12159.52753,-1,-3,0,-3,-2,-2,-1,-2,-2,-7,-2,-4,112.3080972,0,-5,-4,-4,-3,-3,-2,"Down"
"1649",12150.52753,-9,-1,-3,0,-3,-2,-2,-1,-2,-2,-7,-2,-4,112.3080972,0,-5,-4,-4,-3,-3,"Down"
"1650",12146.52753,-4,-9,-1,-3,0,-3,-2,-2,-1,-2,-2,-7,-2,-4,112.3080972,0,-5,-4,-4,-3,"Down"
"1651",12143.52753,-3,-4,-9,-1,-3,0,-3,-2,-2,-1,-2,-2,-7,-2,-4,112.3080972,0,-5,-4,-4,"Down"
"1652",12139.52753,-4,-3,-4,-9,-1,-3,0,-3,-2,-2,-1,-2,-2,-7,-2,-4,112.3080972,0,-5,-4,"Down"
"1653",12139.52753,0,-4,-3,-4,-9,-1,-3,0,-3,-2,-2,-1,-2,-2,-7,-2,-4,112.3080972,0,-5,"Up"
"1654",12136.52753,-3,0,-4,-3,-4,-9,-1,-3,0,-3,-2,-2,-1,-2,-2,-7,-2,-4,112.3080972,0,"Down"
"1655",12135.52753,-1,-3,0,-4,-3,-4,-9,-1,-3,0,-3,-2,-2,-1,-2,-2,-7,-2,-4,112.3080972,"Down"
"1656",12133.52753,-2,-1,-3,0,-4,-3,-4,-9,-1,-3,0,-3,-2,-2,-1,-2,-2,-7,-2,-4,"Down"
"1657",12128.52753,-5,-2,-1,-3,0,-4,-3,-4,-9,-1,-3,0,-3,-2,-2,-1,-2,-2,-7,-2,"Down"
"1658",12128.52753,0,-5,-2,-1,-3,0,-4,-3,-4,-9,-1,-3,0,-3,-2,-2,-1,-2,-2,-7,"Up"
"1659",12124.52753,-4,0,-5,-2,-1,-3,0,-4,-3,-4,-9,-1,-3,0,-3,-2,-2,-1,-2,-2,"Down"
"1660",12124.52753,0,-4,0,-5,-2,-1,-3,0,-4,-3,-4,-9,-1,-3,0,-3,-2,-2,-1,-2,"Up"
"1661",12121.52753,-3,0,-4,0,-5,-2,-1,-3,0,-4,-3,-4,-9,-1,-3,0,-3,-2,-2,-1,"Down"
"1662",12119.52753,-2,-3,0,-4,0,-5,-2,-1,-3,0,-4,-3,-4,-9,-1,-3,0,-3,-2,-2,"Down"
"1663",12117.52753,-2,-2,-3,0,-4,0,-5,-2,-1,-3,0,-4,-3,-4,-9,-1,-3,0,-3,-2,"Down"
"1664",12114.52753,-3,-2,-2,-3,0,-4,0,-5,-2,-1,-3,0,-4,-3,-4,-9,-1,-3,0,-3,"Down"
"1665",12114.52753,0,-3,-2,-2,-3,0,-4,0,-5,-2,-1,-3,0,-4,-3,-4,-9,-1,-3,0,"Up"
"1666",12114.52753,0,0,-3,-2,-2,-3,0,-4,0,-5,-2,-1,-3,0,-4,-3,-4,-9,-1,-3,"Up"
"1667",12113.52753,-1,0,0,-3,-2,-2,-3,0,-4,0,-5,-2,-1,-3,0,-4,-3,-4,-9,-1,"Down"
"1668",12112.52753,-1,-1,0,0,-3,-2,-2,-3,0,-4,0,-5,-2,-1,-3,0,-4,-3,-4,-9,"Down"
"1669",12107.52753,-5,-1,-1,0,0,-3,-2,-2,-3,0,-4,0,-5,-2,-1,-3,0,-4,-3,-4,"Down"
"1670",12107.52753,0,-5,-1,-1,0,0,-3,-2,-2,-3,0,-4,0,-5,-2,-1,-3,0,-4,-3,"Up"
"1671",12106.52753,-1,0,-5,-1,-1,0,0,-3,-2,-2,-3,0,-4,0,-5,-2,-1,-3,0,-4,"Down"
"1672",12106.52753,0,-1,0,-5,-1,-1,0,0,-3,-2,-2,-3,0,-4,0,-5,-2,-1,-3,0,"Up"
"1673",12104.52753,-2,0,-1,0,-5,-1,-1,0,0,-3,-2,-2,-3,0,-4,0,-5,-2,-1,-3,"Down"
"1674",12103.52753,-1,-2,0,-1,0,-5,-1,-1,0,0,-3,-2,-2,-3,0,-4,0,-5,-2,-1,"Down"
"1675",12101.52753,-2,-1,-2,0,-1,0,-5,-1,-1,0,0,-3,-2,-2,-3,0,-4,0,-5,-2,"Down"
"1676",12100.52753,-1,-2,-1,-2,0,-1,0,-5,-1,-1,0,0,-3,-2,-2,-3,0,-4,0,-5,"Down"
"1677",12100.52753,0,-1,-2,-1,-2,0,-1,0,-5,-1,-1,0,0,-3,-2,-2,-3,0,-4,0,"Up"
"1678",12100.52753,0,0,-1,-2,-1,-2,0,-1,0,-5,-1,-1,0,0,-3,-2,-2,-3,0,-4,"Up"
"1679",12100.52753,0,0,0,-1,-2,-1,-2,0,-1,0,-5,-1,-1,0,0,-3,-2,-2,-3,0,"Up"
"1680",12099.52753,-1,0,0,0,-1,-2,-1,-2,0,-1,0,-5,-1,-1,0,0,-3,-2,-2,-3,"Down"
"1681",12095.52753,-4,-1,0,0,0,-1,-2,-1,-2,0,-1,0,-5,-1,-1,0,0,-3,-2,-2,"Down"
"1682",12093.52753,-2,-4,-1,0,0,0,-1,-2,-1,-2,0,-1,0,-5,-1,-1,0,0,-3,-2,"Down"
"1683",12090.52753,-3,-2,-4,-1,0,0,0,-1,-2,-1,-2,0,-1,0,-5,-1,-1,0,0,-3,"Down"
"1684",12090.52753,0,-3,-2,-4,-1,0,0,0,-1,-2,-1,-2,0,-1,0,-5,-1,-1,0,0,"Up"
"1685",12090.52753,0,0,-3,-2,-4,-1,0,0,0,-1,-2,-1,-2,0,-1,0,-5,-1,-1,0,"Up"
"1686",12090.52753,0,0,0,-3,-2,-4,-1,0,0,0,-1,-2,-1,-2,0,-1,0,-5,-1,-1,"Up"
"1687",12090.52753,0,0,0,0,-3,-2,-4,-1,0,0,0,-1,-2,-1,-2,0,-1,0,-5,-1,"Up"
"1688",12088.52753,-2,0,0,0,0,-3,-2,-4,-1,0,0,0,-1,-2,-1,-2,0,-1,0,-5,"Down"
"1689",12087.52753,-1,-2,0,0,0,0,-3,-2,-4,-1,0,0,0,-1,-2,-1,-2,0,-1,0,"Down"
"1690",12087.52753,0,-1,-2,0,0,0,0,-3,-2,-4,-1,0,0,0,-1,-2,-1,-2,0,-1,"Up"
"1691",12087.52753,0,0,-1,-2,0,0,0,0,-3,-2,-4,-1,0,0,0,-1,-2,-1,-2,0,"Up"
"1692",12087.52753,0,0,0,-1,-2,0,0,0,0,-3,-2,-4,-1,0,0,0,-1,-2,-1,-2,"Up"
"1693",12085.52753,-2,0,0,0,-1,-2,0,0,0,0,-3,-2,-4,-1,0,0,0,-1,-2,-1,"Down"
"1694",12084.52753,-1,-2,0,0,0,-1,-2,0,0,0,0,-3,-2,-4,-1,0,0,0,-1,-2,"Down"
"1695",12081.52753,-3,-1,-2,0,0,0,-1,-2,0,0,0,0,-3,-2,-4,-1,0,0,0,-1,"Down"
"1696",12081.52753,0,-3,-1,-2,0,0,0,-1,-2,0,0,0,0,-3,-2,-4,-1,0,0,0,"Up"
"1697",12081.52753,0,0,-3,-1,-2,0,0,0,-1,-2,0,0,0,0,-3,-2,-4,-1,0,0,"Up"
"1698",12078.52753,-3,0,0,-3,-1,-2,0,0,0,-1,-2,0,0,0,0,-3,-2,-4,-1,0,"Down"
"1699",12078.52753,0,-3,0,0,-3,-1,-2,0,0,0,-1,-2,0,0,0,0,-3,-2,-4,-1,"Up"
"1700",12078.52753,0,0,-3,0,0,-3,-1,-2,0,0,0,-1,-2,0,0,0,0,-3,-2,-4,"Up"
"1701",12078.52753,0,0,0,-3,0,0,-3,-1,-2,0,0,0,-1,-2,0,0,0,0,-3,-2,"Up"
"1702",12078.52753,0,0,0,0,-3,0,0,-3,-1,-2,0,0,0,-1,-2,0,0,0,0,-3,"Up"
"1703",12076.52753,-2,0,0,0,0,-3,0,0,-3,-1,-2,0,0,0,-1,-2,0,0,0,0,"Down"
"1704",12076.52753,0,-2,0,0,0,0,-3,0,0,-3,-1,-2,0,0,0,-1,-2,0,0,0,"Up"
"1705",12073.52753,-3,0,-2,0,0,0,0,-3,0,0,-3,-1,-2,0,0,0,-1,-2,0,0,"Down"
"1706",12073.52753,0,-3,0,-2,0,0,0,0,-3,0,0,-3,-1,-2,0,0,0,-1,-2,0,"Up"
"1707",12073.52753,0,0,-3,0,-2,0,0,0,0,-3,0,0,-3,-1,-2,0,0,0,-1,-2,"Up"
"1708",12073.52753,0,0,0,-3,0,-2,0,0,0,0,-3,0,0,-3,-1,-2,0,0,0,-1,"Up"
"1709",12073.52753,0,0,0,0,-3,0,-2,0,0,0,0,-3,0,0,-3,-1,-2,0,0,0,"Up"
"1710",12072.52753,-1,0,0,0,0,-3,0,-2,0,0,0,0,-3,0,0,-3,-1,-2,0,0,"Down"
"1711",12069.52753,-3,-1,0,0,0,0,-3,0,-2,0,0,0,0,-3,0,0,-3,-1,-2,0,"Down"
"1712",12067.52753,-2,-3,-1,0,0,0,0,-3,0,-2,0,0,0,0,-3,0,0,-3,-1,-2,"Down"
"1713",12066.52753,-1,-2,-3,-1,0,0,0,0,-3,0,-2,0,0,0,0,-3,0,0,-3,-1,"Down"
"1714",12066.52753,0,-1,-2,-3,-1,0,0,0,0,-3,0,-2,0,0,0,0,-3,0,0,-3,"Up"
"1715",12066.52753,0,0,-1,-2,-3,-1,0,0,0,0,-3,0,-2,0,0,0,0,-3,0,0,"Up"
"1716",12066.52753,0,0,0,-1,-2,-3,-1,0,0,0,0,-3,0,-2,0,0,0,0,-3,0,"Up"
"1717",12066.52753,0,0,0,0,-1,-2,-3,-1,0,0,0,0,-3,0,-2,0,0,0,0,-3,"Up"
"1718",12066.52753,0,0,0,0,0,-1,-2,-3,-1,0,0,0,0,-3,0,-2,0,0,0,0,"Up"
"1719",12066.52753,0,0,0,0,0,0,-1,-2,-3,-1,0,0,0,0,-3,0,-2,0,0,0,"Up"
"1720",12066.52753,0,0,0,0,0,0,0,-1,-2,-3,-1,0,0,0,0,-3,0,-2,0,0,"Up"
"1721",12065.52753,-1,0,0,0,0,0,0,0,-1,-2,-3,-1,0,0,0,0,-3,0,-2,0,"Down"
"1722",12065.52753,0,-1,0,0,0,0,0,0,0,-1,-2,-3,-1,0,0,0,0,-3,0,-2,"Up"
"1723",12062.52753,-3,0,-1,0,0,0,0,0,0,0,-1,-2,-3,-1,0,0,0,0,-3,0,"Down"
"1724",12061.52753,-1,-3,0,-1,0,0,0,0,0,0,0,-1,-2,-3,-1,0,0,0,0,-3,"Down"
"1725",12056.52753,-5,-1,-3,0,-1,0,0,0,0,0,0,0,-1,-2,-3,-1,0,0,0,0,"Down"
"1726",12047.52753,-9,-5,-1,-3,0,-1,0,0,0,0,0,0,0,-1,-2,-3,-1,0,0,0,"Down"
"1727",12044.52753,-3,-9,-5,-1,-3,0,-1,0,0,0,0,0,0,0,-1,-2,-3,-1,0,0,"Down"
"1728",12043.52753,-1,-3,-9,-5,-1,-3,0,-1,0,0,0,0,0,0,0,-1,-2,-3,-1,0,"Down"
"1729",12042.52753,-1,-1,-3,-9,-5,-1,-3,0,-1,0,0,0,0,0,0,0,-1,-2,-3,-1,"Down"
"1730",12039.52753,-3,-1,-1,-3,-9,-5,-1,-3,0,-1,0,0,0,0,0,0,0,-1,-2,-3,"Down"
"1731",12036.52753,-3,-3,-1,-1,-3,-9,-5,-1,-3,0,-1,0,0,0,0,0,0,0,-1,-2,"Down"
"1732",12033.52753,-3,-3,-3,-1,-1,-3,-9,-5,-1,-3,0,-1,0,0,0,0,0,0,0,-1,"Down"
"1733",12032.52753,-1,-3,-3,-3,-1,-1,-3,-9,-5,-1,-3,0,-1,0,0,0,0,0,0,0,"Down"
"1734",12029.52753,-3,-1,-3,-3,-3,-1,-1,-3,-9,-5,-1,-3,0,-1,0,0,0,0,0,0,"Down"
"1735",12029.52753,0,-3,-1,-3,-3,-3,-1,-1,-3,-9,-5,-1,-3,0,-1,0,0,0,0,0,"Up"
"1736",12025.52753,-4,0,-3,-1,-3,-3,-3,-1,-1,-3,-9,-5,-1,-3,0,-1,0,0,0,0,"Down"
"1737",12020.52753,-5,-4,0,-3,-1,-3,-3,-3,-1,-1,-3,-9,-5,-1,-3,0,-1,0,0,0,"Down"
"1738",12020.52753,0,-5,-4,0,-3,-1,-3,-3,-3,-1,-1,-3,-9,-5,-1,-3,0,-1,0,0,"Up"
"1739",12018.52753,-2,0,-5,-4,0,-3,-1,-3,-3,-3,-1,-1,-3,-9,-5,-1,-3,0,-1,0,"Down"
"1740",12016.52753,-2,-2,0,-5,-4,0,-3,-1,-3,-3,-3,-1,-1,-3,-9,-5,-1,-3,0,-1,"Down"
"1741",12011.52753,-5,-2,-2,0,-5,-4,0,-3,-1,-3,-3,-3,-1,-1,-3,-9,-5,-1,-3,0,"Down"
"1742",12008.52753,-3,-5,-2,-2,0,-5,-4,0,-3,-1,-3,-3,-3,-1,-1,-3,-9,-5,-1,-3,"Down"
"1743",12008.52753,0,-3,-5,-2,-2,0,-5,-4,0,-3,-1,-3,-3,-3,-1,-1,-3,-9,-5,-1,"Up"
"1744",12006.52753,-2,0,-3,-5,-2,-2,0,-5,-4,0,-3,-1,-3,-3,-3,-1,-1,-3,-9,-5,"Down"
"1745",12005.52753,-1,-2,0,-3,-5,-2,-2,0,-5,-4,0,-3,-1,-3,-3,-3,-1,-1,-3,-9,"Down"
"1746",12003.52753,-2,-1,-2,0,-3,-5,-2,-2,0,-5,-4,0,-3,-1,-3,-3,-3,-1,-1,-3,"Down"
"1747",12002.52753,-1,-2,-1,-2,0,-3,-5,-2,-2,0,-5,-4,0,-3,-1,-3,-3,-3,-1,-1,"Down"
"1748",11999.52753,-3,-1,-2,-1,-2,0,-3,-5,-2,-2,0,-5,-4,0,-3,-1,-3,-3,-3,-1,"Down"
"1749",11994.52753,-5,-3,-1,-2,-1,-2,0,-3,-5,-2,-2,0,-5,-4,0,-3,-1,-3,-3,-3,"Down"
"1750",11992.52753,-2,-5,-3,-1,-2,-1,-2,0,-3,-5,-2,-2,0,-5,-4,0,-3,-1,-3,-3,"Down"
"1751",11989.52753,-3,-2,-5,-3,-1,-2,-1,-2,0,-3,-5,-2,-2,0,-5,-4,0,-3,-1,-3,"Down"
"1752",11988.52753,-1,-3,-2,-5,-3,-1,-2,-1,-2,0,-3,-5,-2,-2,0,-5,-4,0,-3,-1,"Down"
"1753",11987.52753,-1,-1,-3,-2,-5,-3,-1,-2,-1,-2,0,-3,-5,-2,-2,0,-5,-4,0,-3,"Down"
"1754",11985.52753,-2,-1,-1,-3,-2,-5,-3,-1,-2,-1,-2,0,-3,-5,-2,-2,0,-5,-4,0,"Down"
"1755",11984.52753,-1,-2,-1,-1,-3,-2,-5,-3,-1,-2,-1,-2,0,-3,-5,-2,-2,0,-5,-4,"Down"
"1756",11984.52753,0,-1,-2,-1,-1,-3,-2,-5,-3,-1,-2,-1,-2,0,-3,-5,-2,-2,0,-5,"Up"
"1757",11984.52753,0,0,-1,-2,-1,-1,-3,-2,-5,-3,-1,-2,-1,-2,0,-3,-5,-2,-2,0,"Up"
"1758",11983.52753,-1,0,0,-1,-2,-1,-1,-3,-2,-5,-3,-1,-2,-1,-2,0,-3,-5,-2,-2,"Down"
"1759",11979.52753,-4,-1,0,0,-1,-2,-1,-1,-3,-2,-5,-3,-1,-2,-1,-2,0,-3,-5,-2,"Down"
"1760",11977.52753,-2,-4,-1,0,0,-1,-2,-1,-1,-3,-2,-5,-3,-1,-2,-1,-2,0,-3,-5,"Down"
"1761",11975.52753,-2,-2,-4,-1,0,0,-1,-2,-1,-1,-3,-2,-5,-3,-1,-2,-1,-2,0,-3,"Down"
"1762",11975.52753,0,-2,-2,-4,-1,0,0,-1,-2,-1,-1,-3,-2,-5,-3,-1,-2,-1,-2,0,"Up"
"1763",11973.52753,-2,0,-2,-2,-4,-1,0,0,-1,-2,-1,-1,-3,-2,-5,-3,-1,-2,-1,-2,"Down"
"1764",11970.52753,-3,-2,0,-2,-2,-4,-1,0,0,-1,-2,-1,-1,-3,-2,-5,-3,-1,-2,-1,"Down"
"1765",11970.52753,0,-3,-2,0,-2,-2,-4,-1,0,0,-1,-2,-1,-1,-3,-2,-5,-3,-1,-2,"Up"
"1766",11964.52753,-6,0,-3,-2,0,-2,-2,-4,-1,0,0,-1,-2,-1,-1,-3,-2,-5,-3,-1,"Down"
"1767",11964.52753,0,-6,0,-3,-2,0,-2,-2,-4,-1,0,0,-1,-2,-1,-1,-3,-2,-5,-3,"Up"
"1768",11963.52753,-1,0,-6,0,-3,-2,0,-2,-2,-4,-1,0,0,-1,-2,-1,-1,-3,-2,-5,"Down"
"1769",11963.52753,0,-1,0,-6,0,-3,-2,0,-2,-2,-4,-1,0,0,-1,-2,-1,-1,-3,-2,"Up"
"1770",11959.52753,-4,0,-1,0,-6,0,-3,-2,0,-2,-2,-4,-1,0,0,-1,-2,-1,-1,-3,"Down"
"1771",11958.52753,-1,-4,0,-1,0,-6,0,-3,-2,0,-2,-2,-4,-1,0,0,-1,-2,-1,-1,"Down"
"1772",12020.52753,62,-1,-4,0,-1,0,-6,0,-3,-2,0,-2,-2,-4,-1,0,0,-1,-2,-1,"Up"
"1773",12019.52753,-1,62,-1,-4,0,-1,0,-6,0,-3,-2,0,-2,-2,-4,-1,0,0,-1,-2,"Down"
"1774",12018.52753,-1,-1,62,-1,-4,0,-1,0,-6,0,-3,-2,0,-2,-2,-4,-1,0,0,-1,"Down"
"1775",12018.52753,0,-1,-1,62,-1,-4,0,-1,0,-6,0,-3,-2,0,-2,-2,-4,-1,0,0,"Up"
"1776",12018.52753,0,0,-1,-1,62,-1,-4,0,-1,0,-6,0,-3,-2,0,-2,-2,-4,-1,0,"Up"
"1777",12018.52753,0,0,0,-1,-1,62,-1,-4,0,-1,0,-6,0,-3,-2,0,-2,-2,-4,-1,"Up"
"1778",12013.52753,-5,0,0,0,-1,-1,62,-1,-4,0,-1,0,-6,0,-3,-2,0,-2,-2,-4,"Down"
"1779",12012.52753,-1,-5,0,0,0,-1,-1,62,-1,-4,0,-1,0,-6,0,-3,-2,0,-2,-2,"Down"
"1780",12009.52753,-3,-1,-5,0,0,0,-1,-1,62,-1,-4,0,-1,0,-6,0,-3,-2,0,-2,"Down"
"1781",12009.52753,0,-3,-1,-5,0,0,0,-1,-1,62,-1,-4,0,-1,0,-6,0,-3,-2,0,"Up"
"1782",12009.52753,0,0,-3,-1,-5,0,0,0,-1,-1,62,-1,-4,0,-1,0,-6,0,-3,-2,"Up"
"1783",12005.52753,-4,0,0,-3,-1,-5,0,0,0,-1,-1,62,-1,-4,0,-1,0,-6,0,-3,"Down"
"1784",12005.52753,0,-4,0,0,-3,-1,-5,0,0,0,-1,-1,62,-1,-4,0,-1,0,-6,0,"Up"
"1785",12004.52753,-1,0,-4,0,0,-3,-1,-5,0,0,0,-1,-1,62,-1,-4,0,-1,0,-6,"Down"
"1786",12002.52753,-2,-1,0,-4,0,0,-3,-1,-5,0,0,0,-1,-1,62,-1,-4,0,-1,0,"Down"
"1787",12002.52753,0,-2,-1,0,-4,0,0,-3,-1,-5,0,0,0,-1,-1,62,-1,-4,0,-1,"Up"
"1788",12002.52753,0,0,-2,-1,0,-4,0,0,-3,-1,-5,0,0,0,-1,-1,62,-1,-4,0,"Up"
"1789",12002.52753,0,0,0,-2,-1,0,-4,0,0,-3,-1,-5,0,0,0,-1,-1,62,-1,-4,"Up"
"1790",12000.52753,-2,0,0,0,-2,-1,0,-4,0,0,-3,-1,-5,0,0,0,-1,-1,62,-1,"Down"
"1791",12000.52753,0,-2,0,0,0,-2,-1,0,-4,0,0,-3,-1,-5,0,0,0,-1,-1,62,"Up"
"1792",11998.52753,-2,0,-2,0,0,0,-2,-1,0,-4,0,0,-3,-1,-5,0,0,0,-1,-1,"Down"
"1793",11998.52753,0,-2,0,-2,0,0,0,-2,-1,0,-4,0,0,-3,-1,-5,0,0,0,-1,"Up"
"1794",11997.52753,-1,0,-2,0,-2,0,0,0,-2,-1,0,-4,0,0,-3,-1,-5,0,0,0,"Down"
"1795",11994.52753,-3,-1,0,-2,0,-2,0,0,0,-2,-1,0,-4,0,0,-3,-1,-5,0,0,"Down"
"1796",11992.52753,-2,-3,-1,0,-2,0,-2,0,0,0,-2,-1,0,-4,0,0,-3,-1,-5,0,"Down"
"1797",11991.52753,-1,-2,-3,-1,0,-2,0,-2,0,0,0,-2,-1,0,-4,0,0,-3,-1,-5,"Down"
"1798",11991.52753,0,-1,-2,-3,-1,0,-2,0,-2,0,0,0,-2,-1,0,-4,0,0,-3,-1,"Up"
"1799",11990.52753,-1,0,-1,-2,-3,-1,0,-2,0,-2,0,0,0,-2,-1,0,-4,0,0,-3,"Down"
"1800",11987.52753,-3,-1,0,-1,-2,-3,-1,0,-2,0,-2,0,0,0,-2,-1,0,-4,0,0,"Down"
"1801",11981.52753,-6,-3,-1,0,-1,-2,-3,-1,0,-2,0,-2,0,0,0,-2,-1,0,-4,0,"Down"
"1802",11979.52753,-2,-6,-3,-1,0,-1,-2,-3,-1,0,-2,0,-2,0,0,0,-2,-1,0,-4,"Down"
"1803",11979.52753,0,-2,-6,-3,-1,0,-1,-2,-3,-1,0,-2,0,-2,0,0,0,-2,-1,0,"Up"
"1804",11979.52753,0,0,-2,-6,-3,-1,0,-1,-2,-3,-1,0,-2,0,-2,0,0,0,-2,-1,"Up"
"1805",11978.52753,-1,0,0,-2,-6,-3,-1,0,-1,-2,-3,-1,0,-2,0,-2,0,0,0,-2,"Down"
"1806",11978.52753,0,-1,0,0,-2,-6,-3,-1,0,-1,-2,-3,-1,0,-2,0,-2,0,0,0,"Up"
"1807",11974.52753,-4,0,-1,0,0,-2,-6,-3,-1,0,-1,-2,-3,-1,0,-2,0,-2,0,0,"Down"
"1808",11974.52753,0,-4,0,-1,0,0,-2,-6,-3,-1,0,-1,-2,-3,-1,0,-2,0,-2,0,"Up"
"1809",11970.52753,-4,0,-4,0,-1,0,0,-2,-6,-3,-1,0,-1,-2,-3,-1,0,-2,0,-2,"Down"
"1810",11970.52753,0,-4,0,-4,0,-1,0,0,-2,-6,-3,-1,0,-1,-2,-3,-1,0,-2,0,"Up"
"1811",11970.52753,0,0,-4,0,-4,0,-1,0,0,-2,-6,-3,-1,0,-1,-2,-3,-1,0,-2,"Up"
"1812",11970.52753,0,0,0,-4,0,-4,0,-1,0,0,-2,-6,-3,-1,0,-1,-2,-3,-1,0,"Up"
"1813",11970.52753,0,0,0,0,-4,0,-4,0,-1,0,0,-2,-6,-3,-1,0,-1,-2,-3,-1,"Up"
"1814",11967.52753,-3,0,0,0,0,-4,0,-4,0,-1,0,0,-2,-6,-3,-1,0,-1,-2,-3,"Down"
"1815",11961.52753,-6,-3,0,0,0,0,-4,0,-4,0,-1,0,0,-2,-6,-3,-1,0,-1,-2,"Down"
"1816",11956.52753,-5,-6,-3,0,0,0,0,-4,0,-4,0,-1,0,0,-2,-6,-3,-1,0,-1,"Down"
"1817",11954.52753,-2,-5,-6,-3,0,0,0,0,-4,0,-4,0,-1,0,0,-2,-6,-3,-1,0,"Down"
"1818",11949.52753,-5,-2,-5,-6,-3,0,0,0,0,-4,0,-4,0,-1,0,0,-2,-6,-3,-1,"Down"
"1819",11948.52753,-1,-5,-2,-5,-6,-3,0,0,0,0,-4,0,-4,0,-1,0,0,-2,-6,-3,"Down"
