"","value","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","Direction"
"1236",11577.79378,136.3874895,-8,210.8693633,-39,-40,-21,-22,-22,-10,-9,-6,-12,-22,-41,-51,-26,-15,-24,-38,-22,"Up"
"1237",11785.79378,208,136.3874895,-8,210.8693633,-39,-40,-21,-22,-22,-10,-9,-6,-12,-22,-41,-51,-26,-15,-24,-38,"Up"
"1238",11759.79378,-26,208,136.3874895,-8,210.8693633,-39,-40,-21,-22,-22,-10,-9,-6,-12,-22,-41,-51,-26,-15,-24,"Down"
"1239",11749.79378,-10,-26,208,136.3874895,-8,210.8693633,-39,-40,-21,-22,-22,-10,-9,-6,-12,-22,-41,-51,-26,-15,"Down"
"1240",11736.79378,-13,-10,-26,208,136.3874895,-8,210.8693633,-39,-40,-21,-22,-22,-10,-9,-6,-12,-22,-41,-51,-26,"Down"
"1241",11711.79378,-25,-13,-10,-26,208,136.3874895,-8,210.8693633,-39,-40,-21,-22,-22,-10,-9,-6,-12,-22,-41,-51,"Down"
"1242",11711.79378,0,-25,-13,-10,-26,208,136.3874895,-8,210.8693633,-39,-40,-21,-22,-22,-10,-9,-6,-12,-22,-41,"Up"
"1243",11685.79378,-26,0,-25,-13,-10,-26,208,136.3874895,-8,210.8693633,-39,-40,-21,-22,-22,-10,-9,-6,-12,-22,"Down"
"1244",11655.79378,-30,-26,0,-25,-13,-10,-26,208,136.3874895,-8,210.8693633,-39,-40,-21,-22,-22,-10,-9,-6,-12,"Down"
"1245",11612.79378,-43,-30,-26,0,-25,-13,-10,-26,208,136.3874895,-8,210.8693633,-39,-40,-21,-22,-22,-10,-9,-6,"Down"
"1246",11586.79378,-26,-43,-30,-26,0,-25,-13,-10,-26,208,136.3874895,-8,210.8693633,-39,-40,-21,-22,-22,-10,-9,"Down"
"1247",11556.79378,-30,-26,-43,-30,-26,0,-25,-13,-10,-26,208,136.3874895,-8,210.8693633,-39,-40,-21,-22,-22,-10,"Down"
"1248",11520.79378,-36,-30,-26,-43,-30,-26,0,-25,-13,-10,-26,208,136.3874895,-8,210.8693633,-39,-40,-21,-22,-22,"Down"
"1249",11502.79378,-18,-36,-30,-26,-43,-30,-26,0,-25,-13,-10,-26,208,136.3874895,-8,210.8693633,-39,-40,-21,-22,"Down"
"1250",11472.79378,-30,-18,-36,-30,-26,-43,-30,-26,0,-25,-13,-10,-26,208,136.3874895,-8,210.8693633,-39,-40,-21,"Down"
"1251",11461.79378,-11,-30,-18,-36,-30,-26,-43,-30,-26,0,-25,-13,-10,-26,208,136.3874895,-8,210.8693633,-39,-40,"Down"
"1252",11429.79378,-32,-11,-30,-18,-36,-30,-26,-43,-30,-26,0,-25,-13,-10,-26,208,136.3874895,-8,210.8693633,-39,"Down"
"1253",11406.79378,-23,-32,-11,-30,-18,-36,-30,-26,-43,-30,-26,0,-25,-13,-10,-26,208,136.3874895,-8,210.8693633,"Down"
"1254",11380.79378,-26,-23,-32,-11,-30,-18,-36,-30,-26,-43,-30,-26,0,-25,-13,-10,-26,208,136.3874895,-8,"Down"
"1255",11365.79378,-15,-26,-23,-32,-11,-30,-18,-36,-30,-26,-43,-30,-26,0,-25,-13,-10,-26,208,136.3874895,"Down"
"1256",11337.79378,-28,-15,-26,-23,-32,-11,-30,-18,-36,-30,-26,-43,-30,-26,0,-25,-13,-10,-26,208,"Down"
"1257",11292.79378,-45,-28,-15,-26,-23,-32,-11,-30,-18,-36,-30,-26,-43,-30,-26,0,-25,-13,-10,-26,"Down"
"1258",11269.79378,-23,-45,-28,-15,-26,-23,-32,-11,-30,-18,-36,-30,-26,-43,-30,-26,0,-25,-13,-10,"Down"
"1259",11249.79378,-20,-23,-45,-28,-15,-26,-23,-32,-11,-30,-18,-36,-30,-26,-43,-30,-26,0,-25,-13,"Down"
"1260",11231.79378,-18,-20,-23,-45,-28,-15,-26,-23,-32,-11,-30,-18,-36,-30,-26,-43,-30,-26,0,-25,"Down"
"1261",11211.79378,-20,-18,-20,-23,-45,-28,-15,-26,-23,-32,-11,-30,-18,-36,-30,-26,-43,-30,-26,0,"Down"
"1262",11197.79378,-14,-20,-18,-20,-23,-45,-28,-15,-26,-23,-32,-11,-30,-18,-36,-30,-26,-43,-30,-26,"Down"
"1263",11340.03435,142.2405715,-14,-20,-18,-20,-23,-45,-28,-15,-26,-23,-32,-11,-30,-18,-36,-30,-26,-43,-30,"Up"
"1264",11324.03435,-16,142.2405715,-14,-20,-18,-20,-23,-45,-28,-15,-26,-23,-32,-11,-30,-18,-36,-30,-26,-43,"Down"
"1265",11299.03435,-25,-16,142.2405715,-14,-20,-18,-20,-23,-45,-28,-15,-26,-23,-32,-11,-30,-18,-36,-30,-26,"Down"
"1266",11271.03435,-28,-25,-16,142.2405715,-14,-20,-18,-20,-23,-45,-28,-15,-26,-23,-32,-11,-30,-18,-36,-30,"Down"
"1267",11456.03435,185,-28,-25,-16,142.2405715,-14,-20,-18,-20,-23,-45,-28,-15,-26,-23,-32,-11,-30,-18,-36,"Up"
"1268",11442.03435,-14,185,-28,-25,-16,142.2405715,-14,-20,-18,-20,-23,-45,-28,-15,-26,-23,-32,-11,-30,-18,"Down"
"1269",11412.03435,-30,-14,185,-28,-25,-16,142.2405715,-14,-20,-18,-20,-23,-45,-28,-15,-26,-23,-32,-11,-30,"Down"
"1270",11608.424,196.3896472,-30,-14,185,-28,-25,-16,142.2405715,-14,-20,-18,-20,-23,-45,-28,-15,-26,-23,-32,-11,"Up"
"1271",11586.424,-22,196.3896472,-30,-14,185,-28,-25,-16,142.2405715,-14,-20,-18,-20,-23,-45,-28,-15,-26,-23,-32,"Down"
"1272",11566.424,-20,-22,196.3896472,-30,-14,185,-28,-25,-16,142.2405715,-14,-20,-18,-20,-23,-45,-28,-15,-26,-23,"Down"
"1273",11551.424,-15,-20,-22,196.3896472,-30,-14,185,-28,-25,-16,142.2405715,-14,-20,-18,-20,-23,-45,-28,-15,-26,"Down"
"1274",11534.424,-17,-15,-20,-22,196.3896472,-30,-14,185,-28,-25,-16,142.2405715,-14,-20,-18,-20,-23,-45,-28,-15,"Down"
"1275",11511.424,-23,-17,-15,-20,-22,196.3896472,-30,-14,185,-28,-25,-16,142.2405715,-14,-20,-18,-20,-23,-45,-28,"Down"
"1276",11511.424,0,-23,-17,-15,-20,-22,196.3896472,-30,-14,185,-28,-25,-16,142.2405715,-14,-20,-18,-20,-23,-45,"Up"
"1277",11511.424,0,0,-23,-17,-15,-20,-22,196.3896472,-30,-14,185,-28,-25,-16,142.2405715,-14,-20,-18,-20,-23,"Up"
"1278",11511.424,0,0,0,-23,-17,-15,-20,-22,196.3896472,-30,-14,185,-28,-25,-16,142.2405715,-14,-20,-18,-20,"Up"
"1279",11511.424,0,0,0,0,-23,-17,-15,-20,-22,196.3896472,-30,-14,185,-28,-25,-16,142.2405715,-14,-20,-18,"Up"
"1280",11477.424,-34,0,0,0,0,-23,-17,-15,-20,-22,196.3896472,-30,-14,185,-28,-25,-16,142.2405715,-14,-20,"Down"
"1281",11452.424,-25,-34,0,0,0,0,-23,-17,-15,-20,-22,196.3896472,-30,-14,185,-28,-25,-16,142.2405715,-14,"Down"
"1282",11427.424,-25,-25,-34,0,0,0,0,-23,-17,-15,-20,-22,196.3896472,-30,-14,185,-28,-25,-16,142.2405715,"Down"
"1283",11394.424,-33,-25,-25,-34,0,0,0,0,-23,-17,-15,-20,-22,196.3896472,-30,-14,185,-28,-25,-16,"Down"
"1284",11378.424,-16,-33,-25,-25,-34,0,0,0,0,-23,-17,-15,-20,-22,196.3896472,-30,-14,185,-28,-25,"Down"
"1285",11353.424,-25,-16,-33,-25,-25,-34,0,0,0,0,-23,-17,-15,-20,-22,196.3896472,-30,-14,185,-28,"Down"
"1286",11502.24113,148.8171364,-25,-16,-33,-25,-25,-34,0,0,0,0,-23,-17,-15,-20,-22,196.3896472,-30,-14,185,"Up"
"1287",11610.30113,108.06,148.8171364,-25,-16,-33,-25,-25,-34,0,0,0,0,-23,-17,-15,-20,-22,196.3896472,-30,-14,"Up"
"1288",11599.30113,-11,108.06,148.8171364,-25,-16,-33,-25,-25,-34,0,0,0,0,-23,-17,-15,-20,-22,196.3896472,-30,"Down"
"1289",11577.30113,-22,-11,108.06,148.8171364,-25,-16,-33,-25,-25,-34,0,0,0,0,-23,-17,-15,-20,-22,196.3896472,"Down"
"1290",11552.30113,-25,-22,-11,108.06,148.8171364,-25,-16,-33,-25,-25,-34,0,0,0,0,-23,-17,-15,-20,-22,"Down"
"1291",11506.30113,-46,-25,-22,-11,108.06,148.8171364,-25,-16,-33,-25,-25,-34,0,0,0,0,-23,-17,-15,-20,"Down"
"1292",11647.30113,141,-46,-25,-22,-11,108.06,148.8171364,-25,-16,-33,-25,-25,-34,0,0,0,0,-23,-17,-15,"Up"
"1293",11600.30113,-47,141,-46,-25,-22,-11,108.06,148.8171364,-25,-16,-33,-25,-25,-34,0,0,0,0,-23,-17,"Down"
"1294",11563.30113,-37,-47,141,-46,-25,-22,-11,108.06,148.8171364,-25,-16,-33,-25,-25,-34,0,0,0,0,-23,"Down"
"1295",11542.30113,-21,-37,-47,141,-46,-25,-22,-11,108.06,148.8171364,-25,-16,-33,-25,-25,-34,0,0,0,0,"Down"
"1296",11529.30113,-13,-21,-37,-47,141,-46,-25,-22,-11,108.06,148.8171364,-25,-16,-33,-25,-25,-34,0,0,0,"Down"
"1297",11503.30113,-26,-13,-21,-37,-47,141,-46,-25,-22,-11,108.06,148.8171364,-25,-16,-33,-25,-25,-34,0,0,"Down"
"1298",11481.30113,-22,-26,-13,-21,-37,-47,141,-46,-25,-22,-11,108.06,148.8171364,-25,-16,-33,-25,-25,-34,0,"Down"
"1299",11619.30113,138,-22,-26,-13,-21,-37,-47,141,-46,-25,-22,-11,108.06,148.8171364,-25,-16,-33,-25,-25,-34,"Up"
"1300",11590.30113,-29,138,-22,-26,-13,-21,-37,-47,141,-46,-25,-22,-11,108.06,148.8171364,-25,-16,-33,-25,-25,"Down"
"1301",11559.30113,-31,-29,138,-22,-26,-13,-21,-37,-47,141,-46,-25,-22,-11,108.06,148.8171364,-25,-16,-33,-25,"Down"
"1302",11530.30113,-29,-31,-29,138,-22,-26,-13,-21,-37,-47,141,-46,-25,-22,-11,108.06,148.8171364,-25,-16,-33,"Down"
"1303",11650.30113,120,-29,-31,-29,138,-22,-26,-13,-21,-37,-47,141,-46,-25,-22,-11,108.06,148.8171364,-25,-16,"Up"
"1304",11633.30113,-17,120,-29,-31,-29,138,-22,-26,-13,-21,-37,-47,141,-46,-25,-22,-11,108.06,148.8171364,-25,"Down"
"1305",11591.30113,-42,-17,120,-29,-31,-29,138,-22,-26,-13,-21,-37,-47,141,-46,-25,-22,-11,108.06,148.8171364,"Down"
"1306",11572.30113,-19,-42,-17,120,-29,-31,-29,138,-22,-26,-13,-21,-37,-47,141,-46,-25,-22,-11,108.06,"Down"
"1307",11557.30113,-15,-19,-42,-17,120,-29,-31,-29,138,-22,-26,-13,-21,-37,-47,141,-46,-25,-22,-11,"Down"
"1308",11545.30113,-12,-15,-19,-42,-17,120,-29,-31,-29,138,-22,-26,-13,-21,-37,-47,141,-46,-25,-22,"Down"
"1309",11522.30113,-23,-12,-15,-19,-42,-17,120,-29,-31,-29,138,-22,-26,-13,-21,-37,-47,141,-46,-25,"Down"
"1310",11502.30113,-20,-23,-12,-15,-19,-42,-17,120,-29,-31,-29,138,-22,-26,-13,-21,-37,-47,141,-46,"Down"
"1311",11855.30113,353,-20,-23,-12,-15,-19,-42,-17,120,-29,-31,-29,138,-22,-26,-13,-21,-37,-47,141,"Up"
"1312",11836.30113,-19,353,-20,-23,-12,-15,-19,-42,-17,120,-29,-31,-29,138,-22,-26,-13,-21,-37,-47,"Down"
"1313",11820.30113,-16,-19,353,-20,-23,-12,-15,-19,-42,-17,120,-29,-31,-29,138,-22,-26,-13,-21,-37,"Down"
"1314",11985.59734,165.2962049,-16,-19,353,-20,-23,-12,-15,-19,-42,-17,120,-29,-31,-29,138,-22,-26,-13,-21,"Up"
"1315",12129.56144,143.9641021,165.2962049,-16,-19,353,-20,-23,-12,-15,-19,-42,-17,120,-29,-31,-29,138,-22,-26,-13,"Up"
"1316",12110.56144,-19,143.9641021,165.2962049,-16,-19,353,-20,-23,-12,-15,-19,-42,-17,120,-29,-31,-29,138,-22,-26,"Down"
"1317",12075.56144,-35,-19,143.9641021,165.2962049,-16,-19,353,-20,-23,-12,-15,-19,-42,-17,120,-29,-31,-29,138,-22,"Down"
"1318",12039.56144,-36,-35,-19,143.9641021,165.2962049,-16,-19,353,-20,-23,-12,-15,-19,-42,-17,120,-29,-31,-29,138,"Down"
"1319",12014.56144,-25,-36,-35,-19,143.9641021,165.2962049,-16,-19,353,-20,-23,-12,-15,-19,-42,-17,120,-29,-31,-29,"Down"
"1320",11998.56144,-16,-25,-36,-35,-19,143.9641021,165.2962049,-16,-19,353,-20,-23,-12,-15,-19,-42,-17,120,-29,-31,"Down"
"1321",11991.56144,-7,-16,-25,-36,-35,-19,143.9641021,165.2962049,-16,-19,353,-20,-23,-12,-15,-19,-42,-17,120,-29,"Down"
"1322",11977.56144,-14,-7,-16,-25,-36,-35,-19,143.9641021,165.2962049,-16,-19,353,-20,-23,-12,-15,-19,-42,-17,120,"Down"
"1323",11955.56144,-22,-14,-7,-16,-25,-36,-35,-19,143.9641021,165.2962049,-16,-19,353,-20,-23,-12,-15,-19,-42,-17,"Down"
"1324",11931.56144,-24,-22,-14,-7,-16,-25,-36,-35,-19,143.9641021,165.2962049,-16,-19,353,-20,-23,-12,-15,-19,-42,"Down"
"1325",11905.56144,-26,-24,-22,-14,-7,-16,-25,-36,-35,-19,143.9641021,165.2962049,-16,-19,353,-20,-23,-12,-15,-19,"Down"
"1326",11861.56144,-44,-26,-24,-22,-14,-7,-16,-25,-36,-35,-19,143.9641021,165.2962049,-16,-19,353,-20,-23,-12,-15,"Down"
"1327",11825.56144,-36,-44,-26,-24,-22,-14,-7,-16,-25,-36,-35,-19,143.9641021,165.2962049,-16,-19,353,-20,-23,-12,"Down"
"1328",11791.56144,-34,-36,-44,-26,-24,-22,-14,-7,-16,-25,-36,-35,-19,143.9641021,165.2962049,-16,-19,353,-20,-23,"Down"
"1329",11787.56144,-4,-34,-36,-44,-26,-24,-22,-14,-7,-16,-25,-36,-35,-19,143.9641021,165.2962049,-16,-19,353,-20,"Down"
"1330",11759.56144,-28,-4,-34,-36,-44,-26,-24,-22,-14,-7,-16,-25,-36,-35,-19,143.9641021,165.2962049,-16,-19,353,"Down"
"1331",11746.56144,-13,-28,-4,-34,-36,-44,-26,-24,-22,-14,-7,-16,-25,-36,-35,-19,143.9641021,165.2962049,-16,-19,"Down"
"1332",11730.56144,-16,-13,-28,-4,-34,-36,-44,-26,-24,-22,-14,-7,-16,-25,-36,-35,-19,143.9641021,165.2962049,-16,"Down"
"1333",11714.56144,-16,-16,-13,-28,-4,-34,-36,-44,-26,-24,-22,-14,-7,-16,-25,-36,-35,-19,143.9641021,165.2962049,"Down"
"1334",11817.95685,103.3954125,-16,-16,-13,-28,-4,-34,-36,-44,-26,-24,-22,-14,-7,-16,-25,-36,-35,-19,143.9641021,"Up"
"1335",11784.95685,-33,103.3954125,-16,-16,-13,-28,-4,-34,-36,-44,-26,-24,-22,-14,-7,-16,-25,-36,-35,-19,"Down"
"1336",11753.95685,-31,-33,103.3954125,-16,-16,-13,-28,-4,-34,-36,-44,-26,-24,-22,-14,-7,-16,-25,-36,-35,"Down"
"1337",11730.95685,-23,-31,-33,103.3954125,-16,-16,-13,-28,-4,-34,-36,-44,-26,-24,-22,-14,-7,-16,-25,-36,"Down"
"1338",11719.95685,-11,-23,-31,-33,103.3954125,-16,-16,-13,-28,-4,-34,-36,-44,-26,-24,-22,-14,-7,-16,-25,"Down"
"1339",11693.95685,-26,-11,-23,-31,-33,103.3954125,-16,-16,-13,-28,-4,-34,-36,-44,-26,-24,-22,-14,-7,-16,"Down"
"1340",11656.95685,-37,-26,-11,-23,-31,-33,103.3954125,-16,-16,-13,-28,-4,-34,-36,-44,-26,-24,-22,-14,-7,"Down"
"1341",11611.95685,-45,-37,-26,-11,-23,-31,-33,103.3954125,-16,-16,-13,-28,-4,-34,-36,-44,-26,-24,-22,-14,"Down"
"1342",11745.95685,134,-45,-37,-26,-11,-23,-31,-33,103.3954125,-16,-16,-13,-28,-4,-34,-36,-44,-26,-24,-22,"Up"
"1343",11717.95685,-28,134,-45,-37,-26,-11,-23,-31,-33,103.3954125,-16,-16,-13,-28,-4,-34,-36,-44,-26,-24,"Down"
"1344",11700.95685,-17,-28,134,-45,-37,-26,-11,-23,-31,-33,103.3954125,-16,-16,-13,-28,-4,-34,-36,-44,-26,"Down"
"1345",11692.95685,-8,-17,-28,134,-45,-37,-26,-11,-23,-31,-33,103.3954125,-16,-16,-13,-28,-4,-34,-36,-44,"Down"
"1346",11681.95685,-11,-8,-17,-28,134,-45,-37,-26,-11,-23,-31,-33,103.3954125,-16,-16,-13,-28,-4,-34,-36,"Down"
"1347",11657.95685,-24,-11,-8,-17,-28,134,-45,-37,-26,-11,-23,-31,-33,103.3954125,-16,-16,-13,-28,-4,-34,"Down"
"1348",11618.95685,-39,-24,-11,-8,-17,-28,134,-45,-37,-26,-11,-23,-31,-33,103.3954125,-16,-16,-13,-28,-4,"Down"
"1349",11600.95685,-18,-39,-24,-11,-8,-17,-28,134,-45,-37,-26,-11,-23,-31,-33,103.3954125,-16,-16,-13,-28,"Down"
"1350",11582.95685,-18,-18,-39,-24,-11,-8,-17,-28,134,-45,-37,-26,-11,-23,-31,-33,103.3954125,-16,-16,-13,"Down"
"1351",11738.95685,156,-18,-18,-39,-24,-11,-8,-17,-28,134,-45,-37,-26,-11,-23,-31,-33,103.3954125,-16,-16,"Up"
"1352",11725.95685,-13,156,-18,-18,-39,-24,-11,-8,-17,-28,134,-45,-37,-26,-11,-23,-31,-33,103.3954125,-16,"Down"
"1353",11686.95685,-39,-13,156,-18,-18,-39,-24,-11,-8,-17,-28,134,-45,-37,-26,-11,-23,-31,-33,103.3954125,"Down"
"1354",11804.95685,118,-39,-13,156,-18,-18,-39,-24,-11,-8,-17,-28,134,-45,-37,-26,-11,-23,-31,-33,"Up"
"1355",11788.95685,-16,118,-39,-13,156,-18,-18,-39,-24,-11,-8,-17,-28,134,-45,-37,-26,-11,-23,-31,"Down"
"1356",11764.95685,-24,-16,118,-39,-13,156,-18,-18,-39,-24,-11,-8,-17,-28,134,-45,-37,-26,-11,-23,"Down"
"1357",11930.21768,165.2608282,-24,-16,118,-39,-13,156,-18,-18,-39,-24,-11,-8,-17,-28,134,-45,-37,-26,-11,"Up"
"1358",11904.21768,-26,165.2608282,-24,-16,118,-39,-13,156,-18,-18,-39,-24,-11,-8,-17,-28,134,-45,-37,-26,"Down"
"1359",12082.21768,178,-26,165.2608282,-24,-16,118,-39,-13,156,-18,-18,-39,-24,-11,-8,-17,-28,134,-45,-37,"Up"
"1360",12045.21768,-37,178,-26,165.2608282,-24,-16,118,-39,-13,156,-18,-18,-39,-24,-11,-8,-17,-28,134,-45,"Down"
"1361",12031.21768,-14,-37,178,-26,165.2608282,-24,-16,118,-39,-13,156,-18,-18,-39,-24,-11,-8,-17,-28,134,"Down"
"1362",12004.21768,-27,-14,-37,178,-26,165.2608282,-24,-16,118,-39,-13,156,-18,-18,-39,-24,-11,-8,-17,-28,"Down"
"1363",12110.33306,106.115382,-27,-14,-37,178,-26,165.2608282,-24,-16,118,-39,-13,156,-18,-18,-39,-24,-11,-8,-17,"Up"
"1364",12303.1314,192.798335,106.115382,-27,-14,-37,178,-26,165.2608282,-24,-16,118,-39,-13,156,-18,-18,-39,-24,-11,-8,"Up"
"1365",12287.1314,-16,192.798335,106.115382,-27,-14,-37,178,-26,165.2608282,-24,-16,118,-39,-13,156,-18,-18,-39,-24,-11,"Down"
"1366",12248.1314,-39,-16,192.798335,106.115382,-27,-14,-37,178,-26,165.2608282,-24,-16,118,-39,-13,156,-18,-18,-39,-24,"Down"
"1367",12229.1314,-19,-39,-16,192.798335,106.115382,-27,-14,-37,178,-26,165.2608282,-24,-16,118,-39,-13,156,-18,-18,-39,"Down"
"1368",12213.1314,-16,-19,-39,-16,192.798335,106.115382,-27,-14,-37,178,-26,165.2608282,-24,-16,118,-39,-13,156,-18,-18,"Down"
"1369",12205.1314,-8,-16,-19,-39,-16,192.798335,106.115382,-27,-14,-37,178,-26,165.2608282,-24,-16,118,-39,-13,156,-18,"Down"
"1370",12204.1314,-1,-8,-16,-19,-39,-16,192.798335,106.115382,-27,-14,-37,178,-26,165.2608282,-24,-16,118,-39,-13,156,"Down"
"1371",12182.1314,-22,-1,-8,-16,-19,-39,-16,192.798335,106.115382,-27,-14,-37,178,-26,165.2608282,-24,-16,118,-39,-13,"Down"
"1372",12161.1314,-21,-22,-1,-8,-16,-19,-39,-16,192.798335,106.115382,-27,-14,-37,178,-26,165.2608282,-24,-16,118,-39,"Down"
"1373",12124.1314,-37,-21,-22,-1,-8,-16,-19,-39,-16,192.798335,106.115382,-27,-14,-37,178,-26,165.2608282,-24,-16,118,"Down"
"1374",12107.1314,-17,-37,-21,-22,-1,-8,-16,-19,-39,-16,192.798335,106.115382,-27,-14,-37,178,-26,165.2608282,-24,-16,"Down"
"1375",12202.74599,95.61459136,-17,-37,-21,-22,-1,-8,-16,-19,-39,-16,192.798335,106.115382,-27,-14,-37,178,-26,165.2608282,-24,"Up"
"1376",12382.82217,180.0761778,95.61459136,-17,-37,-21,-22,-1,-8,-16,-19,-39,-16,192.798335,106.115382,-27,-14,-37,178,-26,165.2608282,"Up"
"1377",12363.82217,-19,180.0761778,95.61459136,-17,-37,-21,-22,-1,-8,-16,-19,-39,-16,192.798335,106.115382,-27,-14,-37,178,-26,"Down"
"1378",12353.82217,-10,-19,180.0761778,95.61459136,-17,-37,-21,-22,-1,-8,-16,-19,-39,-16,192.798335,106.115382,-27,-14,-37,178,"Down"
"1379",12343.82217,-10,-10,-19,180.0761778,95.61459136,-17,-37,-21,-22,-1,-8,-16,-19,-39,-16,192.798335,106.115382,-27,-14,-37,"Down"
"1380",12316.82217,-27,-10,-10,-19,180.0761778,95.61459136,-17,-37,-21,-22,-1,-8,-16,-19,-39,-16,192.798335,106.115382,-27,-14,"Down"
"1381",12299.82217,-17,-27,-10,-10,-19,180.0761778,95.61459136,-17,-37,-21,-22,-1,-8,-16,-19,-39,-16,192.798335,106.115382,-27,"Down"
"1382",12276.82217,-23,-17,-27,-10,-10,-19,180.0761778,95.61459136,-17,-37,-21,-22,-1,-8,-16,-19,-39,-16,192.798335,106.115382,"Down"
"1383",12256.82217,-20,-23,-17,-27,-10,-10,-19,180.0761778,95.61459136,-17,-37,-21,-22,-1,-8,-16,-19,-39,-16,192.798335,"Down"
"1384",12229.82217,-27,-20,-23,-17,-27,-10,-10,-19,180.0761778,95.61459136,-17,-37,-21,-22,-1,-8,-16,-19,-39,-16,"Down"
"1385",12330.82217,101,-27,-20,-23,-17,-27,-10,-10,-19,180.0761778,95.61459136,-17,-37,-21,-22,-1,-8,-16,-19,-39,"Up"
"1386",12304.82217,-26,101,-27,-20,-23,-17,-27,-10,-10,-19,180.0761778,95.61459136,-17,-37,-21,-22,-1,-8,-16,-19,"Down"
"1387",12283.82217,-21,-26,101,-27,-20,-23,-17,-27,-10,-10,-19,180.0761778,95.61459136,-17,-37,-21,-22,-1,-8,-16,"Down"
"1388",12265.82217,-18,-21,-26,101,-27,-20,-23,-17,-27,-10,-10,-19,180.0761778,95.61459136,-17,-37,-21,-22,-1,-8,"Down"
"1389",12245.82217,-20,-18,-21,-26,101,-27,-20,-23,-17,-27,-10,-10,-19,180.0761778,95.61459136,-17,-37,-21,-22,-1,"Down"
"1390",12409.68328,163.8611108,-20,-18,-21,-26,101,-27,-20,-23,-17,-27,-10,-10,-19,180.0761778,95.61459136,-17,-37,-21,-22,"Up"
"1391",12389.68328,-20,163.8611108,-20,-18,-21,-26,101,-27,-20,-23,-17,-27,-10,-10,-19,180.0761778,95.61459136,-17,-37,-21,"Down"
"1392",12367.68328,-22,-20,163.8611108,-20,-18,-21,-26,101,-27,-20,-23,-17,-27,-10,-10,-19,180.0761778,95.61459136,-17,-37,"Down"
"1393",12341.68328,-26,-22,-20,163.8611108,-20,-18,-21,-26,101,-27,-20,-23,-17,-27,-10,-10,-19,180.0761778,95.61459136,-17,"Down"
"1394",12290.68328,-51,-26,-22,-20,163.8611108,-20,-18,-21,-26,101,-27,-20,-23,-17,-27,-10,-10,-19,180.0761778,95.61459136,"Down"
"1395",12268.68328,-22,-51,-26,-22,-20,163.8611108,-20,-18,-21,-26,101,-27,-20,-23,-17,-27,-10,-10,-19,180.0761778,"Down"
"1396",12238.68328,-30,-22,-51,-26,-22,-20,163.8611108,-20,-18,-21,-26,101,-27,-20,-23,-17,-27,-10,-10,-19,"Down"
"1397",12216.68328,-22,-30,-22,-51,-26,-22,-20,163.8611108,-20,-18,-21,-26,101,-27,-20,-23,-17,-27,-10,-10,"Down"
"1398",12199.68328,-17,-22,-30,-22,-51,-26,-22,-20,163.8611108,-20,-18,-21,-26,101,-27,-20,-23,-17,-27,-10,"Down"
"1399",12176.68328,-23,-17,-22,-30,-22,-51,-26,-22,-20,163.8611108,-20,-18,-21,-26,101,-27,-20,-23,-17,-27,"Down"
"1400",12155.68328,-21,-23,-17,-22,-30,-22,-51,-26,-22,-20,163.8611108,-20,-18,-21,-26,101,-27,-20,-23,-17,"Down"
"1401",12135.68328,-20,-21,-23,-17,-22,-30,-22,-51,-26,-22,-20,163.8611108,-20,-18,-21,-26,101,-27,-20,-23,"Down"
"1402",12247.19748,111.5142044,-20,-21,-23,-17,-22,-30,-22,-51,-26,-22,-20,163.8611108,-20,-18,-21,-26,101,-27,-20,"Up"
"1403",12423.19748,176,111.5142044,-20,-21,-23,-17,-22,-30,-22,-51,-26,-22,-20,163.8611108,-20,-18,-21,-26,101,-27,"Up"
"1404",12408.19748,-15,176,111.5142044,-20,-21,-23,-17,-22,-30,-22,-51,-26,-22,-20,163.8611108,-20,-18,-21,-26,101,"Down"
"1405",12382.19748,-26,-15,176,111.5142044,-20,-21,-23,-17,-22,-30,-22,-51,-26,-22,-20,163.8611108,-20,-18,-21,-26,"Down"
"1406",12365.19748,-17,-26,-15,176,111.5142044,-20,-21,-23,-17,-22,-30,-22,-51,-26,-22,-20,163.8611108,-20,-18,-21,"Down"
"1407",12345.19748,-20,-17,-26,-15,176,111.5142044,-20,-21,-23,-17,-22,-30,-22,-51,-26,-22,-20,163.8611108,-20,-18,"Down"
"1408",12318.19748,-27,-20,-17,-26,-15,176,111.5142044,-20,-21,-23,-17,-22,-30,-22,-51,-26,-22,-20,163.8611108,-20,"Down"
"1409",12299.19748,-19,-27,-20,-17,-26,-15,176,111.5142044,-20,-21,-23,-17,-22,-30,-22,-51,-26,-22,-20,163.8611108,"Down"
"1410",12281.19748,-18,-19,-27,-20,-17,-26,-15,176,111.5142044,-20,-21,-23,-17,-22,-30,-22,-51,-26,-22,-20,"Down"
"1411",12429.59871,148.4012238,-18,-19,-27,-20,-17,-26,-15,176,111.5142044,-20,-21,-23,-17,-22,-30,-22,-51,-26,-22,"Up"
"1412",12410.59871,-19,148.4012238,-18,-19,-27,-20,-17,-26,-15,176,111.5142044,-20,-21,-23,-17,-22,-30,-22,-51,-26,"Down"
"1413",12387.59871,-23,-19,148.4012238,-18,-19,-27,-20,-17,-26,-15,176,111.5142044,-20,-21,-23,-17,-22,-30,-22,-51,"Down"
